pair,Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
6_vs_p-L_UP,DNA-dependent DNA replication (GO:0006261),0.5891214743513444,2.083240947258512,0.0,0.008582444759379727,57,39,CDC45;POLE2;ORC6;RFC3;PRIM1;RAD51;DNA2;POLA2;CDC7;POLD2;POLA1;POLD1;RFC5;GINS4;POLE3;RFC2;MCM10;RFC4;HMGA1;MGME1;PRIM2;GINS2;PRIMPOL;WDHD1;POLE;MCM2;POLE4;MCMBP;LRWD1;RPA1;ORC4;ORC3;BAZ1A;TOPBP1;PURA;CDC34;RFC1;RPAIN;PNKP,CDC45;POLE2;ORC6;RFC3;PRIM1;RAD51;DNA2;POLA2;CDC7;POLD2;POLA1;POLD1;RFC5;GINS4;POLE3;RFC2;MCM10;RFC4;HMGA1;MGME1;PRIM2;GINS2;PRIMPOL;WDHD1;POLE;MCM2
6_vs_p-L_UP,positive regulation of cell cycle process (GO:0090068),0.5819068695254165,2.0324357378515523,0.0,0.0155755478966521,108,33,FEN1;NUSAP1;E2F7;AURKB;MAD2L1;CDC6;EREG;CDC7;E2F8;TGFA;KIF23;BRCA1;NDC80;KIF20B;DDX11;IL1B;CENPV;NUMA1;HMGA2;SPAG5;RACGAP1;RRP8;NUP62;DYNC1LI1;CIT;GPSM2;KIF14;TPR;ECT2;RHOA;RHNO1;CCNB1;AURKA,FEN1;NUSAP1;E2F7;AURKB;MAD2L1;CDC6;EREG;CDC7;E2F8;TGFA;KIF23;BRCA1;NDC80;KIF20B;DDX11
6_vs_p-L_UP,translational termination (GO:0006415),-0.1803221639346477,-765.4557736497469,0.0,0.016163906207359826,97,57,MRPL17;APEH;MRPL41;ETF1;MRPS10;MRPS16;MRPS6;MRPS9;GFM2;MRPL27;MRPL20;MRPL18;MRPS5;MRRF;MRPS11;MRPL42;MRPL39;AURKAIP1;MRPS18C;TRMT112;MRPL32;MRPS17;MRPL37;CHCHD1;MRPS25;MRPL50;MRPL21;MRPL24;MRPL34;MRPS34;MRPS31;MRPL11;MRPL22;MRPL30;MRPL23;MRPL36;MRPL15;MRPL14;MRPS23;DAP3;MRPS2;GSPT1;MRPL16;MRPL1;MRPL12;MRPS18B;MRPS35;MRPS36;MRPL57;MRPL43;MRPL52;MRPL44;MRPL47;MRPS33;MRPL2;MRPL19;MRPL13,MRPS16;MRPS6;MRPS9;GFM2;MRPL27;MRPL20;MRPL18;MRPS5;MRRF;MRPS11;MRPL42;MRPL39;AURKAIP1;MRPS18C;TRMT112;MRPL32;MRPS17;MRPL37;CHCHD1;MRPS25;MRPL50;MRPL21;MRPL24;MRPL34;MRPS34;MRPS31;MRPL11;MRPL22;MRPL30;MRPL23;MRPL36;MRPL15;MRPL14;MRPS23;DAP3;MRPS2;GSPT1;MRPL16;MRPL1;MRPL12;MRPS18B;MRPS35;MRPS36;MRPL57;MRPL43;MRPL52;MRPL44;MRPL47;MRPS33;MRPL2;MRPL19;MRPL13
6_vs_p-L_UP,interstrand cross-link repair (GO:0036297),0.6115729813081424,1.9928458067291255,0.0010526315789473684,0.023840124331610354,49,18,FANCI;UBE2T;FANCD2;FANCC;RAD51;RAD51AP1;FANCB;USP1;RPA3;FANCG;RFWD3;RPA1;ERCC4;RPA2;MUS81;UBB;RNF8;UBC,FANCI;UBE2T;FANCD2;FANCC;RAD51;RAD51AP1;FANCB;USP1;RPA3;FANCG
6_vs_p-L_UP,positive regulation of DNA metabolic process (GO:0051054),0.5897160457850258,1.965586472677593,0.0,0.02781347838687875,83,24,AREG;GLI1;EREG;RAD51;DNA2;PCNA;DNMT1;TIGAR;BRCA1;H2AFX;DBF4;FGFR4;PDGFC;HMGB1;CEBPG;DHX9;UBE2N;HRAS;SIRT6;TRIM28;RAD50;PPP1R10;RNF8;PDGFA,AREG;GLI1;EREG;RAD51;DNA2;PCNA;DNMT1;TIGAR;BRCA1;H2AFX;DBF4;FGFR4;PDGFC;HMGB1
6_vs_p-L_UP,regulation of DNA replication (GO:0006275),0.6193499330608374,1.9657911237689627,0.0,0.030255285060843688,62,20,AREG;GLI1;BLM;ESCO2;CDC6;EREG;DNA2;PCNA;GMNN;DSCC1;DBF4;PDGFC;SMC3;GTPBP4;DHX9;HRAS;WAPL;PDS5A;PPP2CA;PDGFA,AREG;GLI1;BLM;ESCO2;CDC6;EREG;DNA2;PCNA;GMNN;DSCC1;DBF4;PDGFC
6_vs_p-L_UP,DNA biosynthetic process (GO:0071897),0.5933786589510307,1.951476606207541,0.0,0.031175547202875076,40,23,EXO1;BLM;TYMS;RFC3;BRCA2;RAD51;DNA2;RAD51AP1;RBBP8;POLA1;POLD1;BRCA1;BARD1;POLE;RMI1;RAD51C;POLD3;CDKN2D;ATM;RMI2;KAT5;PPIA;RAD50,EXO1;BLM;TYMS;RFC3;BRCA2;RAD51;DNA2;RAD51AP1;RBBP8;POLA1;POLD1;BRCA1
6_vs_p-L_UP,termination of RNA polymerase II transcription (GO:0006369),-0.13495751007209972,-391.6576300305217,0.0,0.03443901649078298,69,39,DDX39A;NCBP1;CPSF4;MAGOHB;SNRPG;ALYREF;TTF2;SNRPF;CPSF3;SNRPB;CLP1;CSTF2;THOC3;SRSF3;CHTOP;NUDT21;SRRM1;WDR33;THOC5;SLBP;SRSF6;SRSF1;SRSF7;SNRPD3;THOC6;U2AF2;SNRPE;MAZ;RNPS1;FIP1L1;UPF3B;PABPN1;CSTF3;LSM10;EIF4A3;CDC40;SRSF2;RBM8A;CPSF2,SNRPG;ALYREF;TTF2;SNRPF;CPSF3;SNRPB;CLP1;CSTF2;THOC3;SRSF3;CHTOP;NUDT21;SRRM1;WDR33;THOC5;SLBP;SRSF6;SRSF1;SRSF7;SNRPD3;THOC6;U2AF2;SNRPE;MAZ;RNPS1;FIP1L1;UPF3B;PABPN1;CSTF3;LSM10;EIF4A3;CDC40;SRSF2;RBM8A;CPSF2
6_vs_p-L_UP,DNA replication (GO:0006260),0.5126077631414508,1.9338749892007763,0.0,0.0354877279336257,121,69,CDK1;CLSPN;CDC45;EXO1;FEN1;POLE2;ORC6;BLM;FAM111A;CDC6;RFC3;MCM7;DNA2;RBBP8;POLA2;CDC7;POLD2;MCM8;POLA1;POLD1;BRCA1;RFC5;CHEK1;POLE3;RFC2;MCM10;DBF4;TIPIN;RPA3;DONSON;RFC4;TIMELESS;BARD1;RECQL4;DUT;CDK2;HUS1;WDHD1;POLE;MCM2;RNASEH2A;RMI1;MCM3;CDC25C;MCM5;MCM4;SET;MCMBP;NASP;RBM14;RPA1;ERCC4;RAD9A;ORC4;GRWD1;RBMS1;RPA2;ATM;MCM6;RMI2;KAT5;ORC3;BAZ1A;TOPBP1;RAD50;RHNO1;RFC1;RPAIN;PNKP,CDK1;CLSPN;CDC45;EXO1;FEN1;POLE2;ORC6;BLM;FAM111A;CDC6;RFC3;MCM7;DNA2;RBBP8;POLA2;CDC7;POLD2;MCM8;POLA1;POLD1;BRCA1;RFC5;CHEK1;POLE3;RFC2;MCM10;DBF4;TIPIN;RPA3;DONSON;RFC4;TIMELESS;BARD1;RECQL4;DUT;CDK2;HUS1;WDHD1;POLE;MCM2;RNASEH2A;RMI1
6_vs_p-L_UP,DNA replication-independent nucleosome assembly (GO:0006336),0.5682947247093116,1.9171120180461316,0.0,0.03814419893057657,40,23,CENPP;CENPM;CENPU;HAT1;CENPI;CENPH;ASF1B;CENPQ;ITGB3BP;CENPK;MIS18A;HJURP;CENPW;CENPL;CENPN;OIP5;NASP;CENPA;RBBP7;MIS18BP1;RBBP4;NPM1;CENPC,CENPP;CENPM;CENPU;HAT1;CENPI;CENPH;ASF1B;CENPQ;ITGB3BP;CENPK;MIS18A;HJURP;CENPW;CENPL
6_vs_p-L_UP,strand displacement (GO:0000732),0.6099035303608333,1.922044831968419,0.0010695187165775401,0.03839849359011374,27,15,EXO1;BLM;BRCA2;RAD51;DNA2;RAD51AP1;RBBP8;BRCA1;BARD1;RMI1;RAD51C;ATM;RMI2;KAT5;RAD50,EXO1;BLM;BRCA2;RAD51;DNA2;RAD51AP1;RBBP8;BRCA1
6_vs_p-L_UP,cellular response to lipopolysaccharide (GO:0071222),0.6090129328053557,1.9109472030858419,0.00211864406779661,0.040163597697489443,92,15,ANKRD1;AXL;HMGB2;SERPINE1;IL1B;IRAK1;CASP1;PYCARD;CARD16;RHOA;PABPN1;NR1H2;MAPK14;GSTP1;MTDH,ANKRD1;AXL;HMGB2;SERPINE1
6_vs_p-L_UP,respiratory electron transport chain (GO:0022904),-0.18850823252188362,-337.71761369452133,0.0,0.04052522199130927,95,39,CYCS;MT-ND6;NDUFS1;NDUFS6;UQCRQ;SDHA;GPD2;UQCRFS1;NDUFA8;NDUFS8;UQCC3;COX5A;NDUFA6;COX8A;NDUFA12;ETFB;NDUFA4;NDUFB8;NDUFV3;NDUFAB1;SDHB;NDUFS3;NDUFA9;NDUFS4;ETFA;NDUFB2;SDHAF2;CYC1;NDUFB3;NDUFC2;NDUFV1;UQCRC1;COX6C;NDUFB9;NDUFA13;NDUFB11;UQCR11;COX7B;NDUFV2,UQCRQ;SDHA;GPD2;UQCRFS1;NDUFA8;NDUFS8;UQCC3;COX5A;NDUFA6;COX8A;NDUFA12;ETFB;NDUFA4;NDUFB8;NDUFV3;NDUFAB1;SDHB;NDUFS3;NDUFA9;NDUFS4;ETFA;NDUFB2;SDHAF2;CYC1;NDUFB3;NDUFC2;NDUFV1;UQCRC1;COX6C;NDUFB9;NDUFA13;NDUFB11;UQCR11;COX7B;NDUFV2
6_vs_p-L_UP,nucleobase-containing small molecule interconversion (GO:0015949),0.6034055118101022,1.8778650785317053,0.002129925452609159,0.04758488816589426,32,15,RRM2;CTPS1;TYMS;DTYMK;RRM1;NME1;AK1;TXN;DUT;GUK1;AK4;NME4;DCTD;TXNRD1;AK2,RRM2;CTPS1;TYMS;DTYMK;RRM1;NME1;AK1;TXN
6_vs_p-L_UP,extracellular matrix organization (GO:0030198),0.5352799252857076,1.8804474064678014,0.0,0.04893499204909495,230,35,MMP1;HAS2;KLK5;CYP1B1;SERPINE1;ICAM2;NOXO1;LAMC2;HTRA1;CD44;SH3PXD2A;TGFBI;FLRT2;LAMA3;LCP1;ITGA2;SPP1;ITGA6;PXDN;ITGB1;GAS6;ITGAE;SERPINH1;APP;CTSL;CTSV;THBS1;CD47;ITGA3;ADAM15;BSG;LAMB3;ITGAV;FN1;PDGFA,MMP1;HAS2;KLK5;CYP1B1;SERPINE1;ICAM2;NOXO1;LAMC2;HTRA1;CD44;SH3PXD2A;TGFBI;FLRT2
6_vs_p-L_UP,DNA replication initiation (GO:0006270),0.5743582329791357,1.886620322936204,0.004166666666666667,0.049163634177187575,25,20,CDC45;POLE2;ORC6;PRIM1;POLA2;CDC7;POLA1;GINS4;POLE3;MCM10;PRIM2;POLE;MCM2;POLE4;LRWD1;ORC4;ORC3;TOPBP1;PURA;CDC34,CDC45;POLE2;ORC6;PRIM1;POLA2;CDC7;POLA1;GINS4;POLE3;MCM10;PRIM2;POLE;MCM2
6_vs_p-L_UP,"nucleotide-excision repair, DNA gap filling (GO:0006297)",0.576070215953929,1.8626589052356255,0.005376344086021506,0.05192812536230764,23,16,RFC3;POLD2;PCNA;POLD1;RFC5;RFC2;LIG1;RPA3;RFC4;POLE;POLD3;RPA1;RPA2;UBB;RFC1;UBC,RFC3;POLD2;PCNA;POLD1;RFC5;RFC2;LIG1;RPA3;RFC4
6_vs_p-L_UP,extracellular matrix disassembly (GO:0022617),0.589273243202934,1.8634744693098244,0.006376195536663124,0.05403761515165014,79,15,MMP1;KLK5;NOXO1;LAMC2;HTRA1;CD44;LAMA3;LCP1;SPP1;CTSL;CTSV;ADAM15;BSG;LAMB3;FN1,MMP1;KLK5;NOXO1;LAMC2;HTRA1;CD44
6_vs_p-L_UP,DNA metabolic process (GO:0006259),0.46260433694523295,1.8335355298397908,0.0,0.06700111464327363,315,144,NT5E;CDK1;CLSPN;CDC45;HMGB2;EXO1;FEN1;TOP2A;UBE2T;RAD54L;POLE2;ORC6;BLM;FAM111A;TYMS;CDC6;FANCD2;RFC3;BRCA2;FANCC;PRIM1;MCM7;RAD51;DNA2;RAD51AP1;TK1;RBBP8;POLA2;CDC7;HELLS;POLD2;PCNA;DNMT1;KPNA2;MCM8;POLA1;POLD1;BRCA1;RFC5;CHEK1;GINS4;POLE3;RFC2;LIG1;MCM10;DBF4;UHRF1;GLRX2;TIPIN;RPA3;PARP2;TELO2;DONSON;FANCG;RFC4;TIMELESS;SMC1A;NUDT15;PRIM2;BARD1;HMGB1;RECQL4;DUT;CDK2;HUS1;LONP1;NUDT1;RAD18;WDHD1;POLE;MCM2;MSH2;RNASEH2A;RMI1;RAD51C;POLE4;MCM3;CDC25C;ENDOG;ERI1;PRKDC;POLD3;MCM5;CHD1L;MCM4;SET;SMARCAD1;XRCC5;RBPJ;NASP;RBM14;RECQL;LRWD1;RNASEH1;UBE2N;GTF2H1;PTGES3;GADD45A;RPA1;ERCC4;RAN;RAD9A;ORC4;BACH1;DCTPP1;GRWD1;RBMS1;PARK7;RPA2;TRIM28;ATM;MCM6;RMI2;UBE2A;HDAC1;KAT5;SUPV3L1;PDS5A;TSN;MSH3;MUS81;ORC3;TOPBP1;RAD50;XRCC6;GTF2H3;NSMCE4A;UBB;RHNO1;INIP;NABP2;UBE2V2;PURA;IGFBP4;PARP1;CDC34;RFC1;RPAIN;NPM1;SMARCB1;PNKP;UBC;VCP;SUMO1,NT5E;CDK1;CLSPN;CDC45;HMGB2;EXO1;FEN1;TOP2A;UBE2T;RAD54L;POLE2;ORC6;BLM;FAM111A;TYMS;CDC6;FANCD2;RFC3;BRCA2;FANCC;PRIM1;MCM7;RAD51;DNA2;RAD51AP1;TK1;RBBP8;POLA2;CDC7;HELLS;POLD2;PCNA;DNMT1;KPNA2;MCM8;POLA1;POLD1;BRCA1;RFC5;CHEK1;GINS4;POLE3;RFC2;LIG1;MCM10;DBF4;UHRF1;GLRX2;TIPIN;RPA3;PARP2;TELO2;DONSON;FANCG;RFC4;TIMELESS;SMC1A;NUDT15;PRIM2;BARD1;HMGB1;RECQL4;DUT;CDK2;HUS1;LONP1;NUDT1;RAD18;WDHD1;POLE;MCM2;MSH2
6_vs_p-L_UP,DNA synthesis involved in DNA repair (GO:0000731),0.5212721099712271,1.8265222289232388,0.0,0.0686992916155905,66,38,EXO1;BLM;RFC3;BRCA2;RAD51;DNA2;RAD51AP1;RBBP8;POLD2;PCNA;POLA1;POLD1;BRCA1;RFC5;RFC2;RPA3;RFC4;BARD1;PRIMPOL;POLE;RMI1;RAD51C;DTL;ISG15;POLD3;CDKN2D;RPA1;RPA2;ATM;RMI2;KAT5;SPRTN;RAD50;UBB;RFC1;UBC;VCP;UBE2L6,EXO1;BLM;RFC3;BRCA2;RAD51;DNA2;RAD51AP1;RBBP8;POLD2;PCNA;POLA1;POLD1;BRCA1;RFC5;RFC2;RPA3;RFC4;BARD1;PRIMPOL;POLE;RMI1;RAD51C;DTL;ISG15
6_vs_p-L_UP,positive regulation of mitotic cell cycle phase transition (GO:1901992),0.5747184972134501,1.8129260880133196,0.011714589989350373,0.07525850449002758,41,15,CDK1;CDC45;UBE2C;CDCA5;CDC7;CDK4;RAD51C;DTL;RB1;EIF4G1;RDX;LSM10;VPS4B;CCND1;CCNB1,CDK1;CDC45;UBE2C;CDCA5;CDC7
6_vs_p-L_UP,G1/S transition of mitotic cell cycle (GO:0000082),0.484198379644737,1.7980347230345537,0.0,0.0834037580462799,106,61,RRM2;CDC45;DHFR;CCNE1;FBXO5;CCNA1;POLE2;ORC6;INHBA;TYMS;CDC6;PRIM1;MCM7;POLA2;CDC7;PCNA;MCM8;POLA1;POLE3;MCM10;DBF4;RPA3;CDK4;PRIM2;CUL2;RANBP1;CDK2;EIF4E;POLE;MCM2;CDT1;E2F1;TFDP1;POLE4;MCM3;EIF4EBP1;MCM5;MCM4;NASP;CDKN2D;RPA1;CDK6;PLK2;ORC4;BACH1;RPA2;MCM6;PPP6C;RB1;MAX;ORC3;RANBP2;RCC1;GSPT1;WEE1;CDC34;CUL4A;RANBP3;CACUL1;CCND1;CDKN3,RRM2;CDC45;DHFR;CCNE1;FBXO5;CCNA1;POLE2;ORC6;INHBA;TYMS;CDC6;PRIM1;MCM7;POLA2;CDC7;PCNA;MCM8;POLA1;POLE3;MCM10;DBF4;RPA3;CDK4;PRIM2;CUL2;RANBP1;CDK2;EIF4E;POLE;MCM2;CDT1;E2F1;TFDP1;POLE4;MCM3
6_vs_p-L_UP,epithelium development (GO:0060429),0.5315550264149627,1.7905414339349195,0.0041109969167523125,0.08695464608062918,116,24,CDK1;DHRS9;STIL;KRT6A;PCNA;AKR1C1;DLL1;DVL1;TIMELESS;MTHFD1;LHX1;TOLLIP;CBR1;PGK1;ANXA7;STAT1;AHI1;CTSB;VDAC1;VCL;HNRNPH3;PIH1D1;CASP6;TPP1,CDK1;DHRS9;STIL;KRT6A;PCNA;AKR1C1;DLL1;DVL1;TIMELESS;MTHFD1;LHX1
6_vs_p-L_UP,epidermis development (GO:0008544),0.5572739335505182,1.7847567472872594,0.010515247108307046,0.08943452356401256,82,17,KLK5;KRT14;GLI1;CRABP2;LAMC2;PTHLH;KRT17;DLL1;LAMA3;COL17A1;PLOD1;ATP2A2;DSP;FABP5;HDAC1;GJB5;LAMB3,KLK5;KRT14;GLI1;CRABP2;LAMC2;PTHLH;KRT17;DLL1;LAMA3
6_vs_p-L_UP,regulation of organelle organization (GO:0033043),-0.2713633398564923,-75.09077982655715,0.047619047619047616,0.1406667333474104,114,23,CDT1;CENPV;TMEM33;EZR;TBC1D9B;PINK1;LMAN1;DNM1L;SURF4;DIAPH1;TBC1D2;TBC1D15;CLIC4;PREB;RHOT2;RABGAP1;MAPK3;RDX;MSN;MAPK1;CAMSAP2;FIS1;TMED9,CDT1;CENPV;TMEM33;EZR;TBC1D9B;PINK1;LMAN1;DNM1L;SURF4;DIAPH1;TBC1D2;TBC1D15;CLIC4;PREB;RHOT2;RABGAP1;MAPK3;RDX;MSN;MAPK1;CAMSAP2;FIS1;TMED9
6_vs_p-L_UP,nucleic acid-templated transcription (GO:0097659),-0.24836814621409511,-50.856621722275584,0.03333333333333333,0.2366979227778496,77,25,POLR2L;PPP5C;E2F1;POLR2G;POLR2K;GTF3C5;POLR2E;PTMA;POLR2H;BAZ1B;NUP62;POLR2D;TAF1B;GTF3C6;DRG1;BAZ1A;RNPS1;GTF3C3;POLR2I;ILF2;GTF3C2;POLR2J;POLR2B;RRAGC;POLR2F,POLR2L;PPP5C;E2F1;POLR2G;POLR2K;GTF3C5;POLR2E;PTMA;POLR2H;BAZ1B;NUP62;POLR2D;TAF1B;GTF3C6;DRG1;BAZ1A;RNPS1;GTF3C3;POLR2I;ILF2;GTF3C2;POLR2J;POLR2B;RRAGC;POLR2F
6_vs_p-L_UP,protein targeting to ER (GO:0045047),-0.407842412908734,-43.27743923328108,0.0,0.2744505321493797,98,17,SPCS3;PMM1;SRP19;SRP72;SPCS2;SEC63;SRP68;RPL35;SPCS1;SRP54;SRP9;SEC61G;CHMP4A;RPL12;RPS2;RPLP1;RPL27A,PMM1;SRP19;SRP72;SPCS2;SEC63;SRP68;RPL35;SPCS1;SRP54;SRP9;SEC61G;CHMP4A;RPL12;RPS2;RPLP1;RPL27A
6_vs_p-L_UP,global genome nucleotide-excision repair (GO:0070911),-0.35665473478685417,-39.5990538637722,0.0,0.30122593782144136,33,16,SUMO3;CHD1L;UBE2N;GTF2H1;ERCC4;RAD23B;GTF2H2;UBE2I;GTF2H3;UBB;RBX1;UBE2V2;PARP1;CUL4A;UBC;SUMO1,SUMO3;CHD1L;UBE2N;GTF2H1;ERCC4;RAD23B;GTF2H2;UBE2I;GTF2H3;UBB;RBX1;UBE2V2;PARP1;CUL4A;UBC;SUMO1
p-H_vs_p-L_UP,peptide biosynthetic process (GO:0043043),-0.2696645323877832,-436.0930217485608,0.0,0.028814809065507603,175,49,MRPL41;MRPS17;MRPS16;MRPL24;HARS;MRPL42;MRPS18B;MRPL1;RRBP1;MRPS5;FARSB;MRPS15;RPL39L;MRPL18;TARS;PELO;MRRF;RSL1D1;RPS6KB2;MRPS9;MRPL34;COA1;MRPL36;MRPS2;MRPS18C;ABCF1;MRPL27;MRPS11;NHP2;GSPT1;YARS2;MRPL43;MRPL32;MRPL37;MRPS6;MRPL55;MRPL28;MRPL11;SARS;SNU13;MRPS36;MRPL52;RPL35;RPS13;RPL27A;RPL27;RPLP1;RPS24;RPL12,MRPL24;HARS;MRPL42;MRPS18B;MRPL1;RRBP1;MRPS5;FARSB;MRPS15;RPL39L;MRPL18;TARS;PELO;MRRF;RSL1D1;RPS6KB2;MRPS9;MRPL34;COA1;MRPL36;MRPS2;MRPS18C;ABCF1;MRPL27;MRPS11;NHP2;GSPT1;YARS2;MRPL43;MRPL32;MRPL37;MRPS6;MRPL55;MRPL28;MRPL11;SARS;SNU13;MRPS36;MRPL52;RPL35;RPS13;RPL27A;RPL27;RPLP1;RPS24;RPL12
p-H_vs_p-L_UP,mitochondrial translational termination (GO:0070126),-0.17802082937755737,-254.80486149155715,0.0,0.029105867742936976,90,49,MRPL41;MRPS17;MRPS10;MRPL17;MRPS35;MRPS16;DAP3;MRPL30;MRPL24;MRPL42;MRPS18B;MRPL1;MRPL20;MRPS5;MRPL39;MRPS15;MRPS31;MRPL18;MRPL44;MRPS26;MRRF;MRPL50;MRPL12;MRPS9;MRPL2;MRPL34;AURKAIP1;MRPS34;MRPS23;MRPL36;MRPS2;MRPS18C;MRPL27;MRPS11;MRPL14;MRPL43;MRPL21;MRPL32;MRPL49;CHCHD1;MRPS25;MRPL37;MRPS6;MRPL55;MRPL47;MRPL28;MRPL11;MRPS36;MRPL52,MRPS35;MRPS16;DAP3;MRPL30;MRPL24;MRPL42;MRPS18B;MRPL1;MRPL20;MRPS5;MRPL39;MRPS15;MRPS31;MRPL18;MRPL44;MRPS26;MRRF;MRPL50;MRPL12;MRPS9;MRPL2;MRPL34;AURKAIP1;MRPS34;MRPS23;MRPL36;MRPS2;MRPS18C;MRPL27;MRPS11;MRPL14;MRPL43;MRPL21;MRPL32;MRPL49;CHCHD1;MRPS25;MRPL37;MRPS6;MRPL55;MRPL47;MRPL28;MRPL11;MRPS36;MRPL52
p-H_vs_p-L_UP,translational elongation (GO:0006414),-0.18020564547281592,-283.54137966943694,0.0,0.030037255510710962,106,50,MRPL41;MRPS17;MRPS10;MRPL17;MRPS35;MRPS16;DAP3;MRPL30;MRPL24;MRPL42;MRPS18B;MRPL1;MRPL20;MRPS5;MRPL39;MRPS15;MRPS31;MRPL18;MRPL44;MRPS26;MRPL50;MRPL12;MRPS9;MRPL2;MRPL34;AURKAIP1;MRPS34;MRPS23;EFTUD2;EEF1B2;MRPL36;MRPS2;MRPS18C;MRPL27;MRPS11;MRPL14;MRPL43;MRPL21;MRPL32;MRPL49;CHCHD1;MRPS25;MRPL37;MRPS6;MRPL55;MRPL47;MRPL28;MRPL11;MRPS36;MRPL52,MRPS35;MRPS16;DAP3;MRPL30;MRPL24;MRPL42;MRPS18B;MRPL1;MRPL20;MRPS5;MRPL39;MRPS15;MRPS31;MRPL18;MRPL44;MRPS26;MRPL50;MRPL12;MRPS9;MRPL2;MRPL34;AURKAIP1;MRPS34;MRPS23;EFTUD2;EEF1B2;MRPL36;MRPS2;MRPS18C;MRPL27;MRPS11;MRPL14;MRPL43;MRPL21;MRPL32;MRPL49;CHCHD1;MRPS25;MRPL37;MRPS6;MRPL55;MRPL47;MRPL28;MRPL11;MRPS36;MRPL52
p-H_vs_p-L_UP,mitochondrial translational elongation (GO:0070125),-0.17470294582425985,-756.7648402803676,0.0,0.03492704129152437,88,48,MRPL41;MRPS17;MRPS10;MRPL17;MRPS35;MRPS16;DAP3;MRPL30;MRPL24;MRPL42;MRPS18B;MRPL1;MRPL20;MRPS5;MRPL39;MRPS15;MRPS31;MRPL18;MRPL44;MRPS26;MRPL50;MRPL12;MRPS9;MRPL2;MRPL34;AURKAIP1;MRPS34;MRPS23;MRPL36;MRPS2;MRPS18C;MRPL27;MRPS11;MRPL14;MRPL43;MRPL21;MRPL32;MRPL49;CHCHD1;MRPS25;MRPL37;MRPS6;MRPL55;MRPL47;MRPL28;MRPL11;MRPS36;MRPL52,MRPS35;MRPS16;DAP3;MRPL30;MRPL24;MRPL42;MRPS18B;MRPL1;MRPL20;MRPS5;MRPL39;MRPS15;MRPS31;MRPL18;MRPL44;MRPS26;MRPL50;MRPL12;MRPS9;MRPL2;MRPL34;AURKAIP1;MRPS34;MRPS23;MRPL36;MRPS2;MRPS18C;MRPL27;MRPS11;MRPL14;MRPL43;MRPL21;MRPL32;MRPL49;CHCHD1;MRPS25;MRPL37;MRPS6;MRPL55;MRPL47;MRPL28;MRPL11;MRPS36;MRPL52
p-H_vs_p-L_UP,mitochondrial translation (GO:0032543),-0.181806751097228,-199.31035257600433,0.0,0.03710998137224464,108,50,MRPL41;MRPS17;MRPS10;MRPL17;MRPS35;MRPS16;DAP3;MRPL30;MRPL24;HARS;MRPL42;MRPS18B;MRPL1;MRPL20;MRPS5;MRPL39;MRPS15;MRPS31;MRPL18;MRPL44;MRPS26;MRRF;MRPL50;MRPL12;MRPS9;MRPL2;MRPL34;AURKAIP1;MRPS34;MRPS23;MRPL36;MRPS2;MRPS18C;MRPL27;MRPS11;MRPL14;MRPL43;MRPL21;MRPL32;MRPL49;CHCHD1;MRPS25;MRPL37;MRPS6;MRPL55;MRPL47;MRPL28;MRPL11;MRPS36;MRPL52,MRPS35;MRPS16;DAP3;MRPL30;MRPL24;HARS;MRPL42;MRPS18B;MRPL1;MRPL20;MRPS5;MRPL39;MRPS15;MRPS31;MRPL18;MRPL44;MRPS26;MRRF;MRPL50;MRPL12;MRPS9;MRPL2;MRPL34;AURKAIP1;MRPS34;MRPS23;MRPL36;MRPS2;MRPS18C;MRPL27;MRPS11;MRPL14;MRPL43;MRPL21;MRPL32;MRPL49;CHCHD1;MRPS25;MRPL37;MRPS6;MRPL55;MRPL47;MRPL28;MRPL11;MRPS36;MRPL52
p-H_vs_p-L_UP,negative regulation of signal transduction (GO:0009968),0.5764896176653052,2.0145477100182183,0.005518763796909493,0.056514101012077274,284,15,NEURL1;NRG1;FGFR4;AXL;DKK1;EGFL7;FSTL3;DDIT4;MET;CARD16;TMBIM6;YWHAB;UBB;UBC;PDCD6,NEURL1;NRG1;FGFR4;AXL
